dataset,original_source,source_url_or_doi,original_filename,harmonized_id,label,stack_identifier,focal_plane_index,true_focus_index,distance_from_focus,split_assignment,label_provenance_category,image_path
WBC,dataset,,133_4.jpg,133_4,0,133,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\133\133_4.jpg
WBC,dataset,,133_5.jpg,133_5,0,133,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\133\133_5.jpg
WBC,dataset,,133_9.jpg,133_9,0,133,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\133\133_9.jpg
WBC,dataset,,134_0.jpg,134_0,0,134,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_0.jpg
WBC,dataset,,134_1.jpg,134_1,0,134,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_1.jpg
WBC,dataset,,134_2.jpg,134_2,0,134,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_2.jpg
WBC,dataset,,134_3.jpg,134_3,0,134,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_3.jpg
WBC,dataset,,134_4.jpg,134_4,0,134,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_4.jpg
WBC,dataset,,134_8.jpg,134_8,0,134,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_8.jpg
WBC,dataset,,134_9.jpg,134_9,0,134,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\134\134_9.jpg
WBC,dataset,,135_0.jpg,135_0,0,135,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_0.jpg
WBC,dataset,,135_1.jpg,135_1,0,135,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_1.jpg
WBC,dataset,,135_2.jpg,135_2,0,135,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_2.jpg
WBC,dataset,,135_3.jpg,135_3,0,135,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_3.jpg
WBC,dataset,,135_4.jpg,135_4,0,135,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_4.jpg
WBC,dataset,,135_8.jpg,135_8,0,135,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_8.jpg
WBC,dataset,,135_9.jpg,135_9,0,135,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\135\135_9.jpg
WBC,dataset,,136_0.jpg,136_0,0,136,0.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_0.jpg
WBC,dataset,,136_1.jpg,136_1,0,136,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_1.jpg
WBC,dataset,,136_2.jpg,136_2,0,136,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_2.jpg
WBC,dataset,,136_3.jpg,136_3,0,136,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_3.jpg
WBC,dataset,,136_7.jpg,136_7,0,136,7.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_7.jpg
WBC,dataset,,136_8.jpg,136_8,0,136,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_8.jpg
WBC,dataset,,136_9.jpg,136_9,0,136,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\136\136_9.jpg
WBC,dataset,,137_0.jpg,137_0,0,137,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_0.jpg
WBC,dataset,,137_1.jpg,137_1,0,137,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_1.jpg
WBC,dataset,,137_2.jpg,137_2,0,137,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_2.jpg
WBC,dataset,,137_3.jpg,137_3,0,137,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_3.jpg
WBC,dataset,,137_7.jpg,137_7,0,137,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_7.jpg
WBC,dataset,,137_8.jpg,137_8,0,137,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_8.jpg
WBC,dataset,,137_9.jpg,137_9,0,137,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\137\137_9.jpg
WBC,dataset,,138_0.jpg,138_0,0,138,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_0.jpg
WBC,dataset,,138_1.jpg,138_1,0,138,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_1.jpg
WBC,dataset,,138_2.jpg,138_2,0,138,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_2.jpg
WBC,dataset,,138_3.jpg,138_3,0,138,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_3.jpg
WBC,dataset,,138_7.jpg,138_7,0,138,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_7.jpg
WBC,dataset,,138_8.jpg,138_8,0,138,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_8.jpg
WBC,dataset,,138_9.jpg,138_9,0,138,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\138\138_9.jpg
WBC,dataset,,139_0.jpg,139_0,0,139,0.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_0.jpg
WBC,dataset,,139_1.jpg,139_1,0,139,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_1.jpg
WBC,dataset,,139_2.jpg,139_2,0,139,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_2.jpg
WBC,dataset,,139_3.jpg,139_3,0,139,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_3.jpg
WBC,dataset,,139_7.jpg,139_7,0,139,7.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_7.jpg
WBC,dataset,,139_8.jpg,139_8,0,139,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_8.jpg
WBC,dataset,,139_9.jpg,139_9,0,139,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\139\139_9.jpg
WBC,dataset,,14_0.jpg,14_0,0,14,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_0.jpg
WBC,dataset,,14_1.jpg,14_1,0,14,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_1.jpg
WBC,dataset,,14_2.jpg,14_2,0,14,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_2.jpg
WBC,dataset,,14_3.jpg,14_3,0,14,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_3.jpg
WBC,dataset,,14_4.jpg,14_4,0,14,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_4.jpg
WBC,dataset,,14_8.jpg,14_8,0,14,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_8.jpg
WBC,dataset,,14_9.jpg,14_9,0,14,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\14\14_9.jpg
WBC,dataset,,140_0.jpg,140_0,0,140,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_0.jpg
WBC,dataset,,140_1.jpg,140_1,0,140,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_1.jpg
WBC,dataset,,140_2.jpg,140_2,0,140,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_2.jpg
WBC,dataset,,140_3.jpg,140_3,0,140,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_3.jpg
WBC,dataset,,140_7.jpg,140_7,0,140,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_7.jpg
WBC,dataset,,140_8.jpg,140_8,0,140,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_8.jpg
WBC,dataset,,140_9.jpg,140_9,0,140,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\140\140_9.jpg
WBC,dataset,,141_0.jpg,141_0,0,141,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_0.jpg
WBC,dataset,,141_1.jpg,141_1,0,141,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_1.jpg
WBC,dataset,,141_2.jpg,141_2,0,141,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_2.jpg
WBC,dataset,,141_3.jpg,141_3,0,141,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_3.jpg
WBC,dataset,,141_4.jpg,141_4,0,141,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_4.jpg
WBC,dataset,,141_8.jpg,141_8,0,141,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_8.jpg
WBC,dataset,,141_9.jpg,141_9,0,141,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\141\141_9.jpg
WBC,dataset,,142_0.jpg,142_0,0,142,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_0.jpg
WBC,dataset,,142_1.jpg,142_1,0,142,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_1.jpg
WBC,dataset,,142_2.jpg,142_2,0,142,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_2.jpg
WBC,dataset,,142_3.jpg,142_3,0,142,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_3.jpg
WBC,dataset,,142_4.jpg,142_4,0,142,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_4.jpg
WBC,dataset,,142_8.jpg,142_8,0,142,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_8.jpg
WBC,dataset,,142_9.jpg,142_9,0,142,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\142\142_9.jpg
WBC,dataset,,143_0.jpg,143_0,0,143,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_0.jpg
WBC,dataset,,143_1.jpg,143_1,0,143,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_1.jpg
WBC,dataset,,143_2.jpg,143_2,0,143,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_2.jpg
WBC,dataset,,143_3.jpg,143_3,0,143,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_3.jpg
WBC,dataset,,143_4.jpg,143_4,0,143,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_4.jpg
WBC,dataset,,143_5.jpg,143_5,0,143,5.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_5.jpg
WBC,dataset,,143_9.jpg,143_9,0,143,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\143\143_9.jpg
WBC,dataset,,144_0.jpg,144_0,0,144,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_0.jpg
WBC,dataset,,144_1.jpg,144_1,0,144,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_1.jpg
WBC,dataset,,144_2.jpg,144_2,0,144,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_2.jpg
WBC,dataset,,144_3.jpg,144_3,0,144,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_3.jpg
WBC,dataset,,144_4.jpg,144_4,0,144,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_4.jpg
WBC,dataset,,144_8.jpg,144_8,0,144,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_8.jpg
WBC,dataset,,144_9.jpg,144_9,0,144,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\144\144_9.jpg
WBC,dataset,,145_0.jpg,145_0,0,145,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_0.jpg
WBC,dataset,,145_1.jpg,145_1,0,145,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_1.jpg
WBC,dataset,,145_2.jpg,145_2,0,145,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_2.jpg
WBC,dataset,,145_3.jpg,145_3,0,145,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_3.jpg
WBC,dataset,,145_4.jpg,145_4,0,145,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_4.jpg
WBC,dataset,,145_8.jpg,145_8,0,145,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_8.jpg
WBC,dataset,,145_9.jpg,145_9,0,145,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\145\145_9.jpg
WBC,dataset,,146_0.jpg,146_0,0,146,0.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_0.jpg
WBC,dataset,,146_1.jpg,146_1,0,146,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_1.jpg
WBC,dataset,,146_2.jpg,146_2,0,146,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_2.jpg
WBC,dataset,,146_3.jpg,146_3,0,146,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_3.jpg
WBC,dataset,,146_4.jpg,146_4,0,146,4.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_4.jpg
WBC,dataset,,146_8.jpg,146_8,0,146,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_8.jpg
WBC,dataset,,146_9.jpg,146_9,0,146,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\146\146_9.jpg
WBC,dataset,,147_0.jpg,147_0,0,147,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_0.jpg
WBC,dataset,,147_1.jpg,147_1,0,147,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_1.jpg
WBC,dataset,,147_2.jpg,147_2,0,147,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_2.jpg
WBC,dataset,,147_3.jpg,147_3,0,147,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_3.jpg
WBC,dataset,,147_4.jpg,147_4,0,147,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_4.jpg
WBC,dataset,,147_8.jpg,147_8,0,147,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_8.jpg
WBC,dataset,,147_9.jpg,147_9,0,147,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\147\147_9.jpg
WBC,dataset,,148_0.jpg,148_0,0,148,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_0.jpg
WBC,dataset,,148_1.jpg,148_1,0,148,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_1.jpg
WBC,dataset,,148_2.jpg,148_2,0,148,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_2.jpg
WBC,dataset,,148_3.jpg,148_3,0,148,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_3.jpg
WBC,dataset,,148_4.jpg,148_4,0,148,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_4.jpg
WBC,dataset,,148_8.jpg,148_8,0,148,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_8.jpg
WBC,dataset,,148_9.jpg,148_9,0,148,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\148\148_9.jpg
WBC,dataset,,149_0.jpg,149_0,0,149,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_0.jpg
WBC,dataset,,149_1.jpg,149_1,0,149,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_1.jpg
WBC,dataset,,149_2.jpg,149_2,0,149,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_2.jpg
WBC,dataset,,149_3.jpg,149_3,0,149,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_3.jpg
WBC,dataset,,149_4.jpg,149_4,0,149,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_4.jpg
WBC,dataset,,149_8.jpg,149_8,0,149,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_8.jpg
WBC,dataset,,149_9.jpg,149_9,0,149,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\149\149_9.jpg
WBC,dataset,,15_0.jpg,15_0,0,15,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_0.jpg
WBC,dataset,,15_1.jpg,15_1,0,15,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_1.jpg
WBC,dataset,,15_2.jpg,15_2,0,15,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_2.jpg
WBC,dataset,,15_3.jpg,15_3,0,15,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_3.jpg
WBC,dataset,,15_4.jpg,15_4,0,15,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_4.jpg
WBC,dataset,,15_8.jpg,15_8,0,15,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_8.jpg
WBC,dataset,,15_9.jpg,15_9,0,15,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\15\15_9.jpg
WBC,dataset,,150_0.jpg,150_0,0,150,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_0.jpg
WBC,dataset,,150_1.jpg,150_1,0,150,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_1.jpg
WBC,dataset,,150_2.jpg,150_2,0,150,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_2.jpg
WBC,dataset,,150_3.jpg,150_3,0,150,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_3.jpg
WBC,dataset,,150_4.jpg,150_4,0,150,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_4.jpg
WBC,dataset,,150_8.jpg,150_8,0,150,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_8.jpg
WBC,dataset,,150_9.jpg,150_9,0,150,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\150\150_9.jpg
WBC,dataset,,16_0.jpg,16_0,0,16,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_0.jpg
WBC,dataset,,16_1.jpg,16_1,0,16,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_1.jpg
WBC,dataset,,16_2.jpg,16_2,0,16,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_2.jpg
WBC,dataset,,16_3.jpg,16_3,0,16,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_3.jpg
WBC,dataset,,16_7.jpg,16_7,0,16,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_7.jpg
WBC,dataset,,16_8.jpg,16_8,0,16,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_8.jpg
WBC,dataset,,16_9.jpg,16_9,0,16,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\16\16_9.jpg
WBC,dataset,,17_0.jpg,17_0,0,17,0.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_0.jpg
WBC,dataset,,17_1.jpg,17_1,0,17,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_1.jpg
WBC,dataset,,17_2.jpg,17_2,0,17,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_2.jpg
WBC,dataset,,17_3.jpg,17_3,0,17,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_3.jpg
WBC,dataset,,17_7.jpg,17_7,0,17,7.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_7.jpg
WBC,dataset,,17_8.jpg,17_8,0,17,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_8.jpg
WBC,dataset,,17_9.jpg,17_9,0,17,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\17\17_9.jpg
WBC,dataset,,18_0.jpg,18_0,0,18,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_0.jpg
WBC,dataset,,18_1.jpg,18_1,0,18,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_1.jpg
WBC,dataset,,18_2.jpg,18_2,0,18,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_2.jpg
WBC,dataset,,18_3.jpg,18_3,0,18,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_3.jpg
WBC,dataset,,18_7.jpg,18_7,0,18,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_7.jpg
WBC,dataset,,18_8.jpg,18_8,0,18,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_8.jpg
WBC,dataset,,18_9.jpg,18_9,0,18,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\18\18_9.jpg
WBC,dataset,,19_0.jpg,19_0,0,19,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_0.jpg
WBC,dataset,,19_1.jpg,19_1,0,19,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_1.jpg
WBC,dataset,,19_2.jpg,19_2,0,19,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_2.jpg
WBC,dataset,,19_3.jpg,19_3,0,19,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_3.jpg
WBC,dataset,,19_7.jpg,19_7,0,19,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_7.jpg
WBC,dataset,,19_8.jpg,19_8,0,19,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_8.jpg
WBC,dataset,,19_9.jpg,19_9,0,19,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\19\19_9.jpg
WBC,dataset,,2_0.jpg,2_0,0,2,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_0.jpg
WBC,dataset,,2_1.jpg,2_1,0,2,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_1.jpg
WBC,dataset,,2_2.jpg,2_2,0,2,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_2.jpg
WBC,dataset,,2_3.jpg,2_3,0,2,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_3.jpg
WBC,dataset,,2_4.jpg,2_4,0,2,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_4.jpg
