dataset,image_path,label,stack_id,patient_id,source
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos115\FieldPos115_page_3.png,0,FieldPos115,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos115\FieldPos115_page_7.png,0,FieldPos115,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos115\FieldPos115_page_8.png,0,FieldPos115,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos115\FieldPos115_page_9.png,0,FieldPos115,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_1.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_10.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_11.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_12.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_13.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_14.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_2.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_3.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_4.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_8.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos121\FieldPos121_page_9.png,0,FieldPos121,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_1.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_10.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_11.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_12.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_13.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_14.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_2.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_3.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_7.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_8.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos123\FieldPos123_page_9.png,0,FieldPos123,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_1.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_10.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_11.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_12.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_13.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_14.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_2.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_3.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_4.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_5.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos125\FieldPos125_page_9.png,0,FieldPos125,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_1.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_10.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_11.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_12.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_13.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_14.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_2.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_3.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_4.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_5.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos200\FieldPos200_page_9.png,0,FieldPos200,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_1.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_10.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_11.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_12.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_13.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_14.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_2.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_3.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_4.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_5.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos203\FieldPos203_page_9.png,0,FieldPos203,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_1.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_10.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_11.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_12.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_13.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_14.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_2.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_3.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_4.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_5.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos208\FieldPos208_page_6.png,0,FieldPos208,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_1.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_10.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_11.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_12.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_13.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_14.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_2.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_3.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_4.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_8.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos211\FieldPos211_page_9.png,0,FieldPos211,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_1.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_10.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_11.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_12.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_13.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_14.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_2.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_3.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_4.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_8.png,0,FieldPos299,,dataset
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos299\FieldPos299_page_9.png,0,FieldPos299,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH1\HH1 (6).JPG,1,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH10\HH10 (6).JPG,1,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH2\HH2 (7).JPG,1,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH3\HH3 (6).JPG,1,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH4\HH4 (6).JPG,1,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH5\HH5 (6).JPG,1,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH6\HH6 (7).JPG,1,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH7\HH7 (6).JPG,1,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH8\HH8 (6).JPG,1,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HH9\HH9 (6).JPG,1,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL1\HL1 (6).JPG,1,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL10\HL10 (6).JPG,1,HL10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL2\HL2 (6).JPG,1,HL2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL3\HL3 (6).JPG,1,HL3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL4\HL4 (7).JPG,1,HL4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL5\HL5 (6).JPG,1,HL5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL6\HL6 (6).JPG,1,HL6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL7\HL7 (6).JPG,1,HL7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL8\HL8 (6).JPG,1,HL8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\HL9\HL9 (6).JPG,1,HL9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH1\LH1 (6).JPG,1,LH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH10\LH10 (7).JPG,1,LH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH2\LH2 (6).JPG,1,LH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH3\LH3 (6).JPG,1,LH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH4\LH4 (6).JPG,1,LH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH5\LH5 (4).JPG,1,LH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH6\LH6 (6).JPG,1,LH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH7\LH7 (6).JPG,1,LH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH8\LH8 (6).JPG,1,LH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\focused\LH9\LH9 (6).JPG,1,LH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (1).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (10).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (2).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (3).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (4).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (8).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH1\HH1 (9).JPG,0,HH1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (1).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (10).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (2).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (3).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (4).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (8).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH10\HH10 (9).JPG,0,HH10,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (1).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (10).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (2).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (3).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (4).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (5).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH2\HH2 (9).JPG,0,HH2,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (1).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (10).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (2).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (3).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (4).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (8).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH3\HH3 (9).JPG,0,HH3,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (1).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (10).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (2).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (3).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (4).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (8).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH4\HH4 (9).JPG,0,HH4,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (1).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (10).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (2).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (3).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (4).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (8).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH5\HH5 (9).JPG,0,HH5,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (1).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (10).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (2).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (3).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (4).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (5).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH6\HH6 (9).JPG,0,HH6,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (1).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (10).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (2).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (3).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (4).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (8).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH7\HH7 (9).JPG,0,HH7,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (1).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (10).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (2).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (3).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (4).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (8).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH8\HH8 (9).JPG,0,HH8,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (1).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (10).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (2).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (3).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (4).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (8).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HH9\HH9 (9).JPG,0,HH9,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (1).JPG,0,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (10).JPG,0,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (2).JPG,0,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (3).JPG,0,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (4).JPG,0,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (8).JPG,0,HL1,,dataset
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\HL1\HL1 (9).JPG,0,HL1,,dataset
