dataset,image_path,label,stack_id,patient_id,source,split,source_stack_id,leakage_group_id
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (8).JPG,0,TBSI::LH3,,dataset,train,LH3,TBSI::LH3
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH3\LH3 (9).JPG,0,TBSI::LH3,,dataset,train,LH3,TBSI::LH3
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (1).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (10).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (2).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (3).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (4).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (8).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH4\LH4 (9).JPG,0,TBSI::LH4,,dataset,train,LH4,TBSI::LH4
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (1).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (10).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (2).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (6).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (7).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (8).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH5\LH5 (9).JPG,0,TBSI::LH5,,dataset,train,LH5,TBSI::LH5
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (1).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (10).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (2).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (3).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (4).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (8).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH6\LH6 (9).JPG,0,TBSI::LH6,,dataset,train,LH6,TBSI::LH6
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (1).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (10).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (2).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (3).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (4).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (8).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH7\LH7 (9).JPG,0,TBSI::LH7,,dataset,train,LH7,TBSI::LH7
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (1).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (10).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (2).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (3).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (4).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (8).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH8\LH8 (9).JPG,0,TBSI::LH8,,dataset,train,LH8,TBSI::LH8
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (1).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (10).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (2).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (3).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (4).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (8).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
TBSI,D:\Dineth\focus_binary_benchmark\dataset\TBSI\unfocused\LH9\LH9 (9).JPG,0,TBSI::LH9,,dataset,train,LH9,TBSI::LH9
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\0\0_7.jpg,1,wbc::0,,dataset,train,0,wbc::0
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\1\1_6.jpg,1,wbc::1,,dataset,test,1,wbc::1
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\10\10_6.jpg,1,wbc::10,,dataset,train,10,wbc::10
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\100\100_5.jpg,1,wbc::100,,dataset,test,100,wbc::100
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\101\101_6.jpg,1,wbc::101,,dataset,train,101,wbc::101
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\102\102_6.jpg,1,wbc::102,,dataset,train,102,wbc::102
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\103\103_6.jpg,1,wbc::103,,dataset,test,103,wbc::103
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\104\104_6.jpg,1,wbc::104,,dataset,test,104,wbc::104
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\105\105_6.jpg,1,wbc::105,,dataset,train,105,wbc::105
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\106\106_6.jpg,1,wbc::106,,dataset,train,106,wbc::106
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\107\107_6.jpg,1,wbc::107,,dataset,train,107,wbc::107
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\108\108_7.jpg,1,wbc::108,,dataset,train,108,wbc::108
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\109\109_6.jpg,1,wbc::109,,dataset,train,109,wbc::109
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\11\11_6.jpg,1,wbc::11,,dataset,val,11,wbc::11
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\110\110_6.jpg,1,wbc::110,,dataset,train,110,wbc::110
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\111\111_6.jpg,1,wbc::111,,dataset,test,111,wbc::111
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\112\112_6.jpg,1,wbc::112,,dataset,train,112,wbc::112
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\113\113_6.jpg,1,wbc::113,,dataset,train,113,wbc::113
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\114\114_6.jpg,1,wbc::114,,dataset,train,114,wbc::114
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\115\115_7.jpg,1,wbc::115,,dataset,test,115,wbc::115
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\116\116_6.jpg,1,wbc::116,,dataset,train,116,wbc::116
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\117\117_6.jpg,1,wbc::117,,dataset,train,117,wbc::117
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\118\118_6.jpg,1,wbc::118,,dataset,train,118,wbc::118
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\119\119_6.jpg,1,wbc::119,,dataset,train,119,wbc::119
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\12\12_6.jpg,1,wbc::12,,dataset,train,12,wbc::12
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\120\120_5.jpg,1,wbc::120,,dataset,val,120,wbc::120
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\121\121_6.jpg,1,wbc::121,,dataset,train,121,wbc::121
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\122\122_6.jpg,1,wbc::122,,dataset,train,122,wbc::122
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\123\123_6.jpg,1,wbc::123,,dataset,train,123,wbc::123
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\124\124_6.jpg,1,wbc::124,,dataset,train,124,wbc::124
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\125\125_6.jpg,1,wbc::125,,dataset,train,125,wbc::125
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\126\126_6.jpg,1,wbc::126,,dataset,test,126,wbc::126
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\127\127_6.jpg,1,wbc::127,,dataset,val,127,wbc::127
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\128\128_6.jpg,1,wbc::128,,dataset,train,128,wbc::128
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\129\129_7.jpg,1,wbc::129,,dataset,train,129,wbc::129
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\13\13_7.jpg,1,wbc::13,,dataset,train,13,wbc::13
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\130\130_6.jpg,1,wbc::130,,dataset,test,130,wbc::130
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\131\131_6.jpg,1,wbc::131,,dataset,val,131,wbc::131
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\132\132_6.jpg,1,wbc::132,,dataset,train,132,wbc::132
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\133\133_7.jpg,1,wbc::133,,dataset,train,133,wbc::133
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\134\134_6.jpg,1,wbc::134,,dataset,val,134,wbc::134
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\135\135_6.jpg,1,wbc::135,,dataset,train,135,wbc::135
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\136\136_5.jpg,1,wbc::136,,dataset,train,136,wbc::136
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\137\137_5.jpg,1,wbc::137,,dataset,train,137,wbc::137
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\138\138_5.jpg,1,wbc::138,,dataset,train,138,wbc::138
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\139\139_5.jpg,1,wbc::139,,dataset,train,139,wbc::139
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\14\14_6.jpg,1,wbc::14,,dataset,train,14,wbc::14
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\140\140_5.jpg,1,wbc::140,,dataset,val,140,wbc::140
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\141\141_6.jpg,1,wbc::141,,dataset,train,141,wbc::141
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\142\142_6.jpg,1,wbc::142,,dataset,train,142,wbc::142
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\143\143_7.jpg,1,wbc::143,,dataset,train,143,wbc::143
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\144\144_6.jpg,1,wbc::144,,dataset,train,144,wbc::144
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\145\145_6.jpg,1,wbc::145,,dataset,train,145,wbc::145
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\146\146_6.jpg,1,wbc::146,,dataset,train,146,wbc::146
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\147\147_6.jpg,1,wbc::147,,dataset,val,147,wbc::147
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\148\148_6.jpg,1,wbc::148,,dataset,train,148,wbc::148
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\149\149_6.jpg,1,wbc::149,,dataset,train,149,wbc::149
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\15\15_6.jpg,1,wbc::15,,dataset,train,15,wbc::15
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\150\150_6.jpg,1,wbc::150,,dataset,train,150,wbc::150
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\16\16_5.jpg,1,wbc::16,,dataset,train,16,wbc::16
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\17\17_5.jpg,1,wbc::17,,dataset,train,17,wbc::17
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\18\18_5.jpg,1,wbc::18,,dataset,train,18,wbc::18
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\19\19_5.jpg,1,wbc::19,,dataset,test,19,wbc::19
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\2\2_6.jpg,1,wbc::2,,dataset,train,2,wbc::2
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\20\20_5.jpg,1,wbc::20,,dataset,train,20,wbc::20
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\21\21_6.jpg,1,wbc::21,,dataset,train,21,wbc::21
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\22\22_5.jpg,1,wbc::22,,dataset,train,22,wbc::22
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\23\23_6.jpg,1,wbc::23,,dataset,train,23,wbc::23
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\24\24_6.jpg,1,wbc::24,,dataset,test,24,wbc::24
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\25\25_6.jpg,1,wbc::25,,dataset,val,25,wbc::25
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\26\26_6.jpg,1,wbc::26,,dataset,train,26,wbc::26
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\27\27_6.jpg,1,wbc::27,,dataset,train,27,wbc::27
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\28\28_5.jpg,1,wbc::28,,dataset,train,28,wbc::28
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\29\29_6.jpg,1,wbc::29,,dataset,test,29,wbc::29
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\3\3_5.jpg,1,wbc::3,,dataset,test,3,wbc::3
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\30\30_6.jpg,1,wbc::30,,dataset,val,30,wbc::30
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\31\31_6.jpg,1,wbc::31,,dataset,train,31,wbc::31
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\32\32_6.jpg,1,wbc::32,,dataset,train,32,wbc::32
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\33\33_6.jpg,1,wbc::33,,dataset,test,33,wbc::33
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\34\34_6.jpg,1,wbc::34,,dataset,train,34,wbc::34
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\35\35_5.jpg,1,wbc::35,,dataset,train,35,wbc::35
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\36\36_6.jpg,1,wbc::36,,dataset,train,36,wbc::36
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\37\37_5.jpg,1,wbc::37,,dataset,val,37,wbc::37
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\38\38_7.jpg,1,wbc::38,,dataset,train,38,wbc::38
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\39\39_6.jpg,1,wbc::39,,dataset,train,39,wbc::39
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\4\4_6.jpg,1,wbc::4,,dataset,val,4,wbc::4
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\40\40_5.jpg,1,wbc::40,,dataset,train,40,wbc::40
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\41\41_5.jpg,1,wbc::41,,dataset,train,41,wbc::41
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\42\42_5.jpg,1,wbc::42,,dataset,val,42,wbc::42
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\43\43_6.jpg,1,wbc::43,,dataset,train,43,wbc::43
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\44\44_6.jpg,1,wbc::44,,dataset,test,44,wbc::44
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\45\45_6.jpg,1,wbc::45,,dataset,test,45,wbc::45
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\46\46_6.jpg,1,wbc::46,,dataset,test,46,wbc::46
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\47\47_6.jpg,1,wbc::47,,dataset,train,47,wbc::47
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\48\48_6.jpg,1,wbc::48,,dataset,val,48,wbc::48
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\49\49_6.jpg,1,wbc::49,,dataset,train,49,wbc::49
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\5\5_6.jpg,1,wbc::5,,dataset,test,5,wbc::5
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\50\50_7.jpg,1,wbc::50,,dataset,train,50,wbc::50
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\51\51_6.jpg,1,wbc::51,,dataset,train,51,wbc::51
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\52\52_6.jpg,1,wbc::52,,dataset,train,52,wbc::52
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\53\53_6.jpg,1,wbc::53,,dataset,val,53,wbc::53
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\54\54_6.jpg,1,wbc::54,,dataset,val,54,wbc::54
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\55\55_6.jpg,1,wbc::55,,dataset,train,55,wbc::55
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\56\56_6.jpg,1,wbc::56,,dataset,train,56,wbc::56
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\57\57_6.jpg,1,wbc::57,,dataset,train,57,wbc::57
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\58\58_6.jpg,1,wbc::58,,dataset,train,58,wbc::58
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\59\59_6.jpg,1,wbc::59,,dataset,train,59,wbc::59
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\6\6_5.jpg,1,wbc::6,,dataset,train,6,wbc::6
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\60\60_6.jpg,1,wbc::60,,dataset,train,60,wbc::60
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\61\61_6.jpg,1,wbc::61,,dataset,train,61,wbc::61
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\62\62_6.jpg,1,wbc::62,,dataset,train,62,wbc::62
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\63\63_5.jpg,1,wbc::63,,dataset,val,63,wbc::63
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\64\64_7.jpg,1,wbc::64,,dataset,val,64,wbc::64
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\65\65_6.jpg,1,wbc::65,,dataset,train,65,wbc::65
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\66\66_6.jpg,1,wbc::66,,dataset,val,66,wbc::66
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\67\67_6.jpg,1,wbc::67,,dataset,train,67,wbc::67
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\68\68_6.jpg,1,wbc::68,,dataset,train,68,wbc::68
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\69\69_6.jpg,1,wbc::69,,dataset,val,69,wbc::69
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\7\7_6.jpg,1,wbc::7,,dataset,train,7,wbc::7
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\70\70_6.jpg,1,wbc::70,,dataset,train,70,wbc::70
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\71\71_6.jpg,1,wbc::71,,dataset,train,71,wbc::71
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\72\72_6.jpg,1,wbc::72,,dataset,train,72,wbc::72
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\73\73_5.jpg,1,wbc::73,,dataset,val,73,wbc::73
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\74\74_6.jpg,1,wbc::74,,dataset,val,74,wbc::74
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\75\75_6.jpg,1,wbc::75,,dataset,train,75,wbc::75
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\76\76_5.jpg,1,wbc::76,,dataset,train,76,wbc::76
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\77\77_6.jpg,1,wbc::77,,dataset,val,77,wbc::77
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\78\78_6.jpg,1,wbc::78,,dataset,train,78,wbc::78
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\79\79_6.jpg,1,wbc::79,,dataset,train,79,wbc::79
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\8\8_6.jpg,1,wbc::8,,dataset,train,8,wbc::8
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\80\80_6.jpg,1,wbc::80,,dataset,train,80,wbc::80
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\81\81_6.jpg,1,wbc::81,,dataset,val,81,wbc::81
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\82\82_5.jpg,1,wbc::82,,dataset,train,82,wbc::82
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\83\83_6.jpg,1,wbc::83,,dataset,train,83,wbc::83
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\84\84_6.jpg,1,wbc::84,,dataset,train,84,wbc::84
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\85\85_6.jpg,1,wbc::85,,dataset,train,85,wbc::85
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\86\86_6.jpg,1,wbc::86,,dataset,train,86,wbc::86
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\87\87_5.jpg,1,wbc::87,,dataset,train,87,wbc::87
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\88\88_6.jpg,1,wbc::88,,dataset,test,88,wbc::88
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\89\89_6.jpg,1,wbc::89,,dataset,train,89,wbc::89
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\9\9_6.jpg,1,wbc::9,,dataset,train,9,wbc::9
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\90\90_5.jpg,1,wbc::90,,dataset,train,90,wbc::90
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\91\91_6.jpg,1,wbc::91,,dataset,test,91,wbc::91
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\92\92_6.jpg,1,wbc::92,,dataset,train,92,wbc::92
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\93\93_5.jpg,1,wbc::93,,dataset,train,93,wbc::93
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\94\94_5.jpg,1,wbc::94,,dataset,train,94,wbc::94
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\95\95_5.jpg,1,wbc::95,,dataset,train,95,wbc::95
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\96\96_6.jpg,1,wbc::96,,dataset,test,96,wbc::96
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\97\97_5.jpg,1,wbc::97,,dataset,test,97,wbc::97
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\98\98_6.jpg,1,wbc::98,,dataset,train,98,wbc::98
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\focused\99\99_6.jpg,1,wbc::99,,dataset,test,99,wbc::99
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\0\0_0.jpg,0,wbc::0,,dataset,train,0,wbc::0
wbc,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\0\0_1.jpg,0,wbc::0,,dataset,train,0,wbc::0
